"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","1980","1980","IDX","Index","0","Units","2015_100","2015=100",8.454021,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","1981","1981","IDX","Index","0","Units","2015_100","2015=100",9.534787,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","1982","1982","IDX","Index","0","Units","2015_100","2015=100",11.04725,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","1983","1983","IDX","Index","0","Units","2015_100","2015=100",13.94236,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","1984","1984","IDX","Index","0","Units","2015_100","2015=100",16.55168,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","1985","1985","IDX","Index","0","Units","2015_100","2015=100",19.82957,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","1986","1986","IDX","Index","0","Units","2015_100","2015=100",24.09079,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","1987","1987","IDX","Index","0","Units","2015_100","2015=100",30.8404,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","1988","1988","IDX","Index","0","Units","2015_100","2015=100",27.33012,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","1989","1989","IDX","Index","0","Units","2015_100","2015=100",32.9841,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","1990","1990","IDX","Index","0","Units","2015_100","2015=100",33.73354,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","1991","1991","IDX","Index","0","Units","2015_100","2015=100",37.38638,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","1992","1992","IDX","Index","0","Units","2015_100","2015=100",38.83461,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","1993","1993","IDX","Index","0","Units","2015_100","2015=100",44.8815,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","1994","1994","IDX","Index","0","Units","2015_100","2015=100",47.64867,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","1995","1995","IDX","Index","0","Units","2015_100","2015=100",50.8046,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","1996","1996","IDX","Index","0","Units","2015_100","2015=100",58.054,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","1997","1997","IDX","Index","0","Units","2015_100","2015=100",71.1327,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","1998","1998","IDX","Index","0","Units","2015_100","2015=100",85.39407,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","1999","1999","IDX","Index","0","Units","2015_100","2015=100",95.26723,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",96.60779,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",84.28798,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",69.74495,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",61.38608,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",68.56075,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",78.19041,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",89.81042,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",97.11161,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",81.40406,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",69.23383,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",82.91277,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",86.29498,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",87.05782,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",98.11622,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",101.3356,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",98.14618,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",111.8835,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",111.5282,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",110.3715,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",95.16901,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",106.1154,,
"SP","Share Prices, Index","GBR","United Kingdom","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",111.6434,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1974","1974","PC","Percentage","0","Units",,,14.20667,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1975","1975","PC","Percentage","0","Units",,,13.18167,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1976","1976","PC","Percentage","0","Units",,,13.61,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1977","1977","PC","Percentage","0","Units",,,12.0275,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1978","1978","PC","Percentage","0","Units",,,12.065,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1979","1979","PC","Percentage","0","Units",,,12.94583,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1980","1980","PC","Percentage","0","Units",,,13.91333,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1981","1981","PC","Percentage","0","Units",,,14.88333,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1982","1982","PC","Percentage","0","Units",,,13.085,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1983","1983","PC","Percentage","0","Units",,,11.26833,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1984","1984","PC","Percentage","0","Units",,,11.1275,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1985","1985","PC","Percentage","0","Units",,,10.97,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1986","1986","PC","Percentage","0","Units",,,10.135,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1987","1987","PC","Percentage","0","Units",,,9.570833,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1988","1988","PC","Percentage","0","Units",,,9.675834,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1989","1989","PC","Percentage","0","Units",,,10.19083,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1990","1990","PC","Percentage","0","Units",,,11.8025,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1991","1991","PC","Percentage","0","Units",,,10.105,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1992","1992","PC","Percentage","0","Units",,,9.063334,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1993","1993","PC","Percentage","0","Units",,,7.479609,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1994","1994","PC","Percentage","0","Units",,,8.1221,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1995","1995","PC","Percentage","0","Units",,,8.200283,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1996","1996","PC","Percentage","0","Units",,,7.810184,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1997","1997","PC","Percentage","0","Units",,,7.052592,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1998","1998","PC","Percentage","0","Units",,,5.550958,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1999","1999","PC","Percentage","0","Units",,,5.093525,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2000","2000","PC","Percentage","0","Units",,,5.328975,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2001","2001","PC","Percentage","0","Units",,,4.9295,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2002","2002","PC","Percentage","0","Units",,,4.894242,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2003","2003","PC","Percentage","0","Units",,,4.526592,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2004","2004","PC","Percentage","0","Units",,,4.882267,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2005","2005","PC","Percentage","0","Units",,,4.413892,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2006","2006","PC","Percentage","0","Units",,,4.501675,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2007","2007","PC","Percentage","0","Units",,,5.011275,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2008","2008","PC","Percentage","0","Units",,,4.590725,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2009","2009","PC","Percentage","0","Units",,,3.647517,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2010","2010","PC","Percentage","0","Units",,,3.624425,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2011","2011","PC","Percentage","0","Units",,,3.135992,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2012","2012","PC","Percentage","0","Units",,,1.918042,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2013","2013","PC","Percentage","0","Units",,,2.389783,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2014","2014","PC","Percentage","0","Units",,,2.569083,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2015","2015","PC","Percentage","0","Units",,,1.901033,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.305208,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.235808,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2018","2018","PC","Percentage","0","Units",,,1.460658,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2019","2019","PC","Percentage","0","Units",,,0.935825,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2020","2020","PC","Percentage","0","Units",,,0.3744417,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2021","2021","PC","Percentage","0","Units",,,0.7876083,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2022","2022","PC","Percentage","0","Units",,,2.447292,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1986","1986","PC","Percentage","0","Units",,,10.99677,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1987","1987","PC","Percentage","0","Units",,,9.682077,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1988","1988","PC","Percentage","0","Units",,,10.35268,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1989","1989","PC","Percentage","0","Units",,,13.93177,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1990","1990","PC","Percentage","0","Units",,,14.80897,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1991","1991","PC","Percentage","0","Units",,,11.57342,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1992","1992","PC","Percentage","0","Units",,,9.680578,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1993","1993","PC","Percentage","0","Units",,,5.995641,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1994","1994","PC","Percentage","0","Units",,,5.564841,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1995","1995","PC","Percentage","0","Units",,,6.752587,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1996","1996","PC","Percentage","0","Units",,,6.110596,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1997","1997","PC","Percentage","0","Units",,,6.911723,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1998","1998","PC","Percentage","0","Units",,,7.424256,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","1999","1999","PC","Percentage","0","Units",,,5.545774,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2000","2000","PC","Percentage","0","Units",,,6.187457,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2001","2001","PC","Percentage","0","Units",,,5.04343,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2002","2002","PC","Percentage","0","Units",,,4.060289,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2003","2003","PC","Percentage","0","Units",,,3.735161,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2004","2004","PC","Percentage","0","Units",,,4.637821,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2005","2005","PC","Percentage","0","Units",,,4.760168,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2006","2006","PC","Percentage","0","Units",,,4.849209,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2007","2007","PC","Percentage","0","Units",,,6.002207,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2008","2008","PC","Percentage","0","Units",,,5.511412,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2009","2009","PC","Percentage","0","Units",,,1.213653,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2010","2010","PC","Percentage","0","Units",,,0.6997741,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2011","2011","PC","Percentage","0","Units",,,0.87458,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2012","2012","PC","Percentage","0","Units",,,0.8272508,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.5126609,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.5429491,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.5741492,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.4989917,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2017","2017","PC","Percentage","0","Units",,,0.3589517,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2018","2018","PC","Percentage","0","Units",,,0.7228358,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2019","2019","PC","Percentage","0","Units",,,0.80785,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2020","2020","PC","Percentage","0","Units",,,0.295,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2021","2021","PC","Percentage","0","Units",,,0.09,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","A","Annual","2022","2022","PC","Percentage","0","Units",,,2.000833,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","1978","1978","PC","Percentage","0","Units",,,11,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","1979","1979","PC","Percentage","0","Units",,,15.58,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","1980","1980","PC","Percentage","0","Units",,,13.83,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","1981","1981","PC","Percentage","0","Units",,,13.55,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","1982","1982","PC","Percentage","0","Units",,,10.71,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","1983","1983","PC","Percentage","0","Units",,,8.99,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","1984","1984","PC","Percentage","0","Units",,,9.19,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","1985","1985","PC","Percentage","0","Units",,,11.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","1986","1986","PC","Percentage","0","Units",,,10.83,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","1987","1987","PC","Percentage","0","Units",,,8.51,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","1988","1988","PC","Percentage","0","Units",,,12.57,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","1989","1989","PC","Percentage","0","Units",,,14.98,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","1990","1990","PC","Percentage","0","Units",,,14.35,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","1991","1991","PC","Percentage","0","Units",,,10.72,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","1992","1992","PC","Percentage","0","Units",,,6.82,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","1993","1993","PC","Percentage","0","Units",,,5.88,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","1994","1994","PC","Percentage","0","Units",,,5.44,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","1995","1995","PC","Percentage","0","Units",,,6.69,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","1996","1996","PC","Percentage","0","Units",,,5.83,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","1997","1997","PC","Percentage","0","Units",,,7.1379,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","1998","1998","PC","Percentage","0","Units",,,6.375,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","1999","1999","PC","Percentage","0","Units",,,4.7814,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","2000","2000","PC","Percentage","0","Units",,,5.7383,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","2001","2001","PC","Percentage","0","Units",,,4.5841,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","2002","2002","PC","Percentage","0","Units",,,4.3953,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","2003","2003","PC","Percentage","0","Units",,,3.7778,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","2004","2004","PC","Percentage","0","Units",,,4.7618,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","2005","2005","PC","Percentage","0","Units",,,4.6381,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","2006","2006","PC","Percentage","0","Units",,,5.0844,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","2007","2007","PC","Percentage","0","Units",,,5.5964,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","2008","2008","PC","Percentage","0","Units",,,1.6525,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","2009","2009","PC","Percentage","0","Units",,,0.4492,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","2010","2010","PC","Percentage","0","Units",,,0.5173,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","2011","2011","PC","Percentage","0","Units",,,0.5201,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","2012","2012","PC","Percentage","0","Units",,,0.4309,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.4215,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.428,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.4575,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.2125,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","2017","2017","PC","Percentage","0","Units",,,0.4619,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","2018","2018","PC","Percentage","0","Units",,,0.7026,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","2019","2019","PC","Percentage","0","Units",,,0.7101,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","2020","2020","PC","Percentage","0","Units",,,0.0492,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","2021","2021","PC","Percentage","0","Units",,,0.1141,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","A","Annual","2022","2022","PC","Percentage","0","Units",,,3.1779,,
"SP","Share Prices, Index","USA","United States","A","Annual","1974","1974","IDX","Index","0","Units","2015_100","2015=100",4.341396,,
"SP","Share Prices, Index","USA","United States","A","Annual","1975","1975","IDX","Index","0","Units","2015_100","2015=100",4.528842,,
"SP","Share Prices, Index","USA","United States","A","Annual","1976","1976","IDX","Index","0","Units","2015_100","2015=100",5.393252,,
"SP","Share Prices, Index","USA","United States","A","Annual","1977","1977","IDX","Index","0","Units","2015_100","2015=100",5.316549,,
"SP","Share Prices, Index","USA","United States","A","Annual","1978","1978","IDX","Index","0","Units","2015_100","2015=100",5.317991,,
"SP","Share Prices, Index","USA","United States","A","Annual","1979","1979","IDX","Index","0","Units","2015_100","2015=100",5.77564,,
"SP","Share Prices, Index","USA","United States","A","Annual","1980","1980","IDX","Index","0","Units","2015_100","2015=100",6.744715,,
"SP","Share Prices, Index","USA","United States","A","Annual","1981","1981","IDX","Index","0","Units","2015_100","2015=100",7.32983,,
"SP","Share Prices, Index","USA","United States","A","Annual","1982","1982","IDX","Index","0","Units","2015_100","2015=100",6.826087,,
"SP","Share Prices, Index","USA","United States","A","Annual","1983","1983","IDX","Index","0","Units","2015_100","2015=100",9.173972,,
"SP","Share Prices, Index","USA","United States","A","Annual","1984","1984","IDX","Index","0","Units","2015_100","2015=100",9.153415,,
"SP","Share Prices, Index","USA","United States","A","Annual","1985","1985","IDX","Index","0","Units","2015_100","2015=100",10.70473,,
"SP","Share Prices, Index","USA","United States","A","Annual","1986","1986","IDX","Index","0","Units","2015_100","2015=100",13.4681,,
"SP","Share Prices, Index","USA","United States","A","Annual","1987","1987","IDX","Index","0","Units","2015_100","2015=100",16.01345,,
"SP","Share Prices, Index","USA","United States","A","Annual","1988","1988","IDX","Index","0","Units","2015_100","2015=100",14.84605,,
"SP","Share Prices, Index","USA","United States","A","Annual","1989","1989","IDX","Index","0","Units","2015_100","2015=100",17.8264,,
"SP","Share Prices, Index","USA","United States","A","Annual","1990","1990","IDX","Index","0","Units","2015_100","2015=100",18.16455,,
"SP","Share Prices, Index","USA","United States","A","Annual","1991","1991","IDX","Index","0","Units","2015_100","2015=100",20.4334,,
"SP","Share Prices, Index","USA","United States","A","Annual","1992","1992","IDX","Index","0","Units","2015_100","2015=100",22.67925,,
"SP","Share Prices, Index","USA","United States","A","Annual","1993","1993","IDX","Index","0","Units","2015_100","2015=100",24.71585,,
"SP","Share Prices, Index","USA","United States","A","Annual","1994","1994","IDX","Index","0","Units","2015_100","2015=100",25.16595,,
"SP","Share Prices, Index","USA","United States","A","Annual","1995","1995","IDX","Index","0","Units","2015_100","2015=100",28.83294,,
"SP","Share Prices, Index","USA","United States","A","Annual","1996","1996","IDX","Index","0","Units","2015_100","2015=100",35.46993,,
"SP","Share Prices, Index","USA","United States","A","Annual","1997","1997","IDX","Index","0","Units","2015_100","2015=100",45.21169,,
